,arima_base_case,arima-sgarch_ged_500,arima-garch_base_case,arima-sgarch_ged_1500,arima_base_case_forecast,arima-sgarch_ged_500_forecast,arima-garch_base_case_forecast,buy_n_hold,buy_n_hold_forecast,arima-sgarch_ged_1500_forecast
2006-01-11,1.0310766487029286,1.0061516810220503,1.0188810369720014,,-0.00018264636238932714,-0.004197462429643179,0.001211843646391094,1.027192209482074,0.003481544021186611,
2006-01-12,1.0375458701446492,1.0124645172565623,1.0252737402295464,,-0.0016414750062750825,-0.0006095664205101833,-0.0013860987322282794,1.0207473599408599,-0.006274239116809244,
2006-01-13,1.0387962939455044,1.0112443208620427,1.0265093739726563,,0.002328321190013417,-8.840406236316227e-05,0.0007684802914398009,1.021977538605975,0.0012051744764605132,
2006-01-17,1.0425718903601846,1.0075688645146672,1.022778435448332,,-0.0025127069816700954,0.0028989831559507024,0.0004781941122551591,1.0182630714355265,-0.0036345878751066207,
2006-01-18,1.0385086451063046,1.0114956914745634,1.0187923317925252,,0.0010104734683950918,-0.0008024975873749206,0.0008161754349779097,1.014294565637061,-0.0038973286076955382,
2006-01-19,1.0442865679532831,1.0171233230719807,1.0244605595130445,,0.0003308276712877227,0.0006601731906096793,0.0005112047046078351,1.0199377692559974,0.005563673325403196,
2006-01-20,1.0634244927791872,1.0357634457097509,1.0432351466586882,,-0.0011569302281154157,-0.00031524152426006723,-0.0004011109024038487,1.001246068190285,-0.01832631522151318,
2006-01-23,1.0653886243655135,1.033850403727462,1.045161988778116,,0.002152433243332206,-2.957690972063727e-05,0.002283410667701874,1.0030953570129246,0.0018469873504542988,
2006-01-24,1.0628258993156958,1.0363372655793748,1.0476760599334694,,-0.0019151922882490447,0.0009934868006551004,0.00028903036877421864,1.0055082395423431,0.002405436843615494,
2006-01-25,1.0609970564812992,1.0381205284669215,1.0494788338931667,,0.0016849192180849024,-0.0019640063015031167,-0.0010948248683883084,1.0037780252711272,-0.0017207360448914244,
2006-01-26,1.0533207913063056,1.045631283008074,1.0570717652545638,,-0.00020984174968651092,0.004444387902201066,0.00023500043245387443,1.0110403133724404,0.0072349542612786255,
2006-01-27,1.061498772995312,1.0375130026546715,1.0652788695019761,,0.0005534828024305613,-0.00024204835565409127,0.0004959320254945932,1.0188900294682872,0.007763999112620157,
2006-01-30,1.06271428115388,1.0363249602834226,1.0640590328050614,,0.001474814050179871,-0.0011522272915462993,-0.0007512107935871279,1.0200567469200725,0.0011450867297171374,
2006-01-31,1.066939691137754,1.0322044756796351,1.0598282760152269,,-0.001739075942175696,0.00044034557358380326,0.0003268110411819667,1.0160009456205226,-0.003976054579116317,
2006-02-01,1.0649559699939586,1.0302853364254356,1.0617987751703213,,-0.0007768643645376378,-0.00400056529740675,0.002555613510579962,1.017889958256086,0.0018592626746127827,
2006-02-02,1.0553067150087945,1.0396204509266493,1.0521781266052812,,0.00010036601436026643,-0.0008288220802288411,0.001122963749276425,1.008667154655946,-0.009060707913791766,
2006-02-03,1.0609616927677985,1.0340495297487746,1.046539913733288,,-8.260299118265422e-05,0.0031958378327369436,0.0022303675198803385,1.0032621001398572,-0.005358610609197956,
2006-02-06,1.061792639573287,1.0332396605901435,1.047359565379583,,0.001606368827686205,-0.0010452614958443144,0.0009760318877307548,1.0040478565369655,0.0007832015153355076,
2006-02-07,1.0703875598846593,1.0416034523648636,1.0558376539123955,,-0.0013463570077738912,-0.002430957842019626,-7.032421668285249e-05,0.9959203644126958,-0.008094725835381955,
2006-02-08,1.07966018718011,1.0506267267053042,1.0649842372772915,,0.0016226540601738935,0.0026142230072183793,0.0010408761348436933,1.0045478921430662,0.008662869079354651,
2006-02-09,1.0780649916368685,1.0521790253747847,1.0665577491369482,,0.00019957867546621416,-0.0020312656469691093,-0.00039828868437891346,1.003063674849934,-0.001477497792530147,
2006-02-10,1.0753267409674336,1.0548515265161336,1.0692667717777178,,-0.0005132051314576632,0.00035532729099580114,0.00040227688484637035,1.0056114245685974,0.002539968082329924,
2006-02-13,1.0718215004169596,1.0514130289836092,1.065781284897388,,0.0016355890371153139,0.0011892561488644783,0.0008904188380028568,1.0023334349035709,-0.003259698114938203,
2006-02-14,1.0825748900795777,1.0619616641739054,1.0550884956156195,,0.00034870937465639846,9.708788100762367e-07,-0.0005208862633811499,1.012389663476328,0.010032817645881265,
2006-02-15,1.07878111186076,1.0582401229967715,1.0587859504432457,,-0.001169289945089269,-0.00035520054957323107,0.0006263673156748891,1.0159374844071927,0.003504402562430453,
2006-02-16,1.0866865588113381,1.05048520305857,1.0665448702752856,,0.0003460316517237201,-0.0004490932255461549,4.805287135196414e-05,1.0233824051606082,0.0073281288146973544,
2006-02-17,1.0884901583284003,1.0487416877923188,1.0647747003975445,,-0.0020907808549345576,0.00019406271448369795,0.0021303968131494945,1.021683873052383,-0.0016597237744756521,
2006-02-21,1.0849302152857814,1.0521716321481727,1.0612923195439976,,0.0014261444948094064,-0.0008826027873496838,0.0009587418043239753,1.0183424221740265,-0.003270533054782976,
2006-02-22,1.0767786187299169,1.0600770978933018,1.0533183257378784,,-0.0012494945956727066,3.061734756757903e-05,-0.0008564646645131803,1.02599371297995,0.007513475466915054,
2006-02-23,1.080843604177458,1.056075162953982,1.0572947453948764,,-0.0012291788344354015,0.00027525027605739504,-0.0009247345065248286,1.0221204474451535,-0.0037751357399127272,
2006-02-24,1.0794671380690455,1.0574200861825824,1.0586412217750059,,-0.0005258658462497851,0.0003025002807074742,0.0011526281279893558,1.023422128973532,0.0012735108974994969,
2006-02-27,1.075540878080808,1.053574016183116,1.054790710236147,,-0.0011406899176011399,-0.0016664820378534577,-0.0010418992714798818,1.0271445409065652,0.0036372204857118007,
2006-02-28,1.064354327946142,1.0645320920617793,1.0657614407793612,,0.000919460911155484,-0.0009176105278096828,-0.0008046250484477864,1.0164613543010474,-0.010400860034838644,
2006-03-01,1.0555613448626187,1.0733265437134483,1.0745660484873298,,-0.0013357445327289415,0.0015147769422417016,0.001737823206197398,1.024858677691155,0.008261330698481784,
2006-03-02,1.0538446592964688,1.0750721212626133,1.0763136418738166,,0.0007562611459891839,-0.0006495639566247297,-0.0002689488992740647,1.0231919246332692,-0.0016263247744955356,
2006-03-03,1.0522832468071617,1.0766649850895893,1.0779083451804266,,0.0003830470120542327,-0.0005056352590184622,-0.00011570144061903668,1.0216759282897978,-0.0014816343903563123,
2006-03-06,1.0596160078820804,1.0691623216029782,1.0703970174273225,,-0.00043550764676549464,0.0046753704414924995,0.000826292450890322,1.014556452140314,-0.006968428982565,
2006-03-07,1.0576430984165577,1.0711530054438978,1.0684040346941053,,0.0018223924164937257,-0.0024765065561006784,0.0006764154715489747,1.0126674395047506,-0.0018619098341728924,
2006-03-08,1.0554961414421515,1.0733273867821174,1.070572835773793,,-0.00034836368264567417,0.0007997964184569733,0.00025468516250324203,1.0147230983798983,0.0020299446737943594,
2006-03-09,1.0503444478037025,1.0680886619271845,1.0653475554046798,,0.0018115208045232478,0.0010288816172110721,0.0013007965672157075,1.009770410894401,-0.0048808265953584895,
2006-03-10,1.0579317019132266,1.060373230949767,1.0730431857616711,,0.00034875051315692005,-0.0012359159872852368,0.000603431179188992,1.0170645749334022,0.007223586629499623,
2006-03-13,1.0556943765332516,1.0626157197016965,1.0707739024525764,,-0.0008222218988646901,0.0022801209143595213,-0.0004435811236062078,1.0192154740722188,0.002114810791593591,
2006-03-14,1.0666695068544347,1.0515686342342514,1.0819058014047434,,3.907050613583012e-05,-0.0005933629192896878,0.0013414495044424422,1.0298113651766523,0.01039612464094386,
2006-03-15,1.0621149928552158,1.0470785986281121,1.077286230781725,,-0.0029169522649359642,-0.00038534592794155686,-0.0009201995502402319,1.034208500605304,0.004269845505052494,
2006-03-16,1.063997863553526,1.0489348134687337,1.0791959963826974,,0.0005493935361690184,0.0009183874559007509,0.0007986284806167818,1.0360418999027738,0.001772755973671547,
2006-03-17,1.0624328012899464,1.0473919078391751,1.0807834139770371,,-0.0014864144124878327,-0.0021587422003627645,0.00023459196929319186,1.0375658410088302,0.0014709261335852375,
2006-03-20,1.0641964470101535,1.0491305855733313,1.0825775218398752,,-0.0017374242004188794,-0.0007214677123813687,-0.0002751123806044656,1.0358434746128506,-0.0016600068428476167,
2006-03-21,1.057795370900667,,1.076065884696954,,0.0006920602533226354,,0.0011476694199513216,1.0296129398867293,-0.00601493843309675,
2006-03-22,1.0514268441542018,1.042814225737998,1.0825444102758817,,-0.0017169860831989044,-8.563804091366251e-05,0.0021136119367215545,1.03581179244986,0.006020565906847075,
2006-03-23,1.0487117524904817,1.0401213743742994,1.085339856597505,,0.0017619683002402815,0.00019795071539978963,-0.0004550868962046402,1.0331370234171882,-0.002582292509284545,
2006-03-24,1.0497429306733377,1.039098642945735,1.0864070504936825,,0.000424331305747578,-0.00047275190123426385,0.0005426945981054687,1.0341528872672106,0.000983280849487178,
2006-03-27,1.050822496044173,1.0401672616322992,1.0852897794018046,,-0.0002484768065493542,-0.0007473075348480443,0.0004353959785605432,1.0330893548416793,-0.0010284092793489963,
2006-03-28,1.044057107220392,1.0334704731706879,1.0783024838578195,,0.0034615402840174935,0.0007137628621544317,0.00027288763684857494,1.026438135247957,-0.00643818423116127,
2006-03-29,1.0518558959073345,1.0411901829247938,1.0863570750809002,,0.0012292980791259653,0.0010748083729598967,0.00042817561908285024,1.0341053155790503,0.007469695510914587,
2006-03-30,1.0497245456459774,1.043299921508885,1.0885583342504406,,0.0010815640070742708,-0.0019350263204208898,-0.0004961403671273792,1.0320099328909786,-0.002026275908753372,
2006-03-31,1.0540679589750936,1.0476167518660897,1.0840542395351984,,-0.0002988581932033506,-0.00013431775222463686,0.00014328674646594533,1.0277398167763356,-0.004137669588781034,
2006-04-03,1.0564612700562706,1.0499954151768554,1.086515635882545,,0.00047442204719564513,0.0011726620385266546,0.0017389079715168859,1.0300733485672546,0.002270547226863817,
2006-04-04,1.0630712206399868,1.0434259194422149,1.079717644450984,,0.00016006829718227567,-0.0015509766590824567,-0.0003415349766901969,1.0365181981084688,0.006256689924245107,
2006-04-05,1.0584882063001506,1.0389275981082202,1.0750628655881773,,-0.002745955907216224,-0.0013866952018914628,-0.0004626832380967326,1.040986739513035,0.004311107525869495,
2006-04-06,1.056454436717129,1.0369314120993276,1.0729972496060098,,0.0004696279941790581,0.0007630799038236048,0.001793220995649378,1.0389865970886325,-0.0019213908770231436,
2006-04-07,1.0673818598012585,1.04765689902562,1.0840957830657088,,-0.0019418598704328582,-0.0006148694685686219,-5.134505034228021e-05,1.028239852382436,-0.010343487333051349,
2006-04-10,1.0683046405586125,1.0485626270158914,1.0850330134660153,,3.3784075722624e-05,0.0006362107363259595,0.0008887122442788177,1.0291287938057985,0.00086452730002895,
2006-04-11,1.060024254754477,1.0404352607555059,1.0766229667240819,,0.00017442930102343644,0.0007280460015471303,0.0013882241696187268,1.0211520583959433,-0.007750959314195005,
2006-04-12,1.058747146301411,1.03918175296036,1.0779200731680156,,-0.0008982697168454835,-0.0012321755246712484,0.0021829542049512864,1.0223823339484068,0.0012047917274888853,
2006-04-13,1.0595690783809648,1.03998849593221,1.0787568896736628,,0.001426005479816343,0.0037439621922041506,0.0018236570491590443,1.0231760351081,0.0007763251900372303,
2006-04-17,1.0626842330691952,1.0430460833089192,1.0755853224291159,,-0.0011975905878810564,-0.000907399660814991,0.00030318997089708033,1.0201678767089115,-0.00294002038356056,
2006-04-18,1.080832099801241,1.0252335848016227,1.0939535060183394,,0.001195228873430686,-0.0016124621541160442,0.0012070785448689203,1.0375896752965847,0.017077384012400332,
2006-04-19,1.0830230851967084,1.0231553047323538,1.0917359218482845,,0.0019488630894685382,-0.004292816759063844,-0.0009591259880808124,1.039693002747241,0.002027128354043395,
2006-04-20,1.0817581895330945,1.0219603304738647,1.0904608501972435,,-0.0010598445187601927,-0.0042027278419791425,-0.00017149799016589334,1.0409072918871867,0.0011679304724923067,
2006-04-21,1.0816097728588538,1.021820118035519,1.0903112395223793,,0.0023166597379579257,0.0006064941882373262,0.001024309330660107,1.0407644799353573,-0.0001371994921570696,
2006-04-24,1.0789949610451786,1.0242903872427105,1.092947087294123,,0.0012559611605487044,-0.0006023475057301227,-9.796616228774022e-05,1.0382484123796845,-0.0024175186645771785,
2006-04-25,1.0842492536584105,1.0193024849727308,1.087624853164447,,-0.0011205398042191772,0.0018113774095963645,0.0004863499026602837,1.0331925398679331,-0.004869617378140845,
2006-04-26,1.0873061178851,1.016428727585326,1.0906912343443085,,0.0018060483345436684,-1.9422607597006946e-05,0.0011221155393308431,1.0361054580034523,0.0028193371739710926,
2006-04-27,1.0837162723753135,1.0130728905825532,1.0870902125476223,,-0.0033562347978441545,-0.0016758364452404387,-0.00012932361889864884,1.0395262596203085,0.00330159598179125,
2006-04-28,1.0844527071695744,1.0123844611986221,1.0878289400886103,,0.00018431110704795128,-0.0016915947363391332,0.00021286775566629993,1.0402326652789173,0.0006795457566091123,
2006-05-01,1.0889374748694751,1.0081977326290423,1.0833302099353517,,-0.0006026710549445674,0.0007548789360574321,0.00059275766450971,1.035930770113935,-0.004135512475787029,
2006-05-02,1.0822462650005469,1.0020026454233173,1.0899869647622495,,-0.0007663412763111922,-0.000406108086423118,0.00048769160343086935,1.0422962689166497,0.0061447144793416175,
2006-05-03,1.0780515081361677,1.005886380217277,1.0942117243667726,,0.001038630446859642,-0.0016800408036466465,-0.000346507267555138,1.0382563571422694,-0.003875972595181021,
2006-05-04,1.0746478769638401,1.0090621711824477,1.097666376677978,,-0.0020222124908044325,0.00032938360121998,0.001053344596833312,1.041534346807296,0.0031572064475955397,
2006-05-05,1.0857117011683663,0.998673571611636,1.0863655700722872,,0.001095132020949401,-0.0008168396318249465,-0.0006237609286413641,1.0522572572257378,0.010295301783673105,
2006-05-08,1.0848108923071433,0.9995021654287688,1.0872669214448436,,0.0003776954489966652,-0.0011008783161684916,-0.0005902841891876373,1.051384205327545,-0.0008296943472687612,
2006-05-09,1.084417819347169,0.999864327421658,1.0868729585614274,,-0.0007584378826501647,0.0010263314626098047,-3.8386962045890496e-05,1.051765166382222,0.0003623423794523184,
2006-05-10,1.0825437840460503,0.9981364131320851,1.0849946804145398,,0.0034583883804463144,0.0005616863127128179,0.0014038309250583724,1.0499475597225734,-0.0017281487519698047,
2006-05-11,1.0963982593078918,1.010910636629999,1.0711088384000487,,-0.0005612199053370882,-0.0018452924099222354,0.0006046299981781139,1.036510253345884,-0.012798073820219913,
2006-05-12,1.0840734731084296,0.9995468303146807,1.059068334579869,,0.002389709318283248,0.004208199637015695,0.001492064504285614,1.0248586776911557,-0.011241158123729833,
2006-05-15,1.086810446975191,1.002070398708372,1.0617421776604012,,0.0024816856259824156,0.0013383097061977314,0.0018301924595620946,1.0274461512227433,0.002524712516867922,
2006-05-16,1.088842219120347,1.0001970465251575,1.059757270183746,,-0.0015188027329656685,0.00113757896377111,0.00045783267962378024,1.0255253595368403,-0.0018694816109019463,
2006-05-17,1.0705049504317825,0.9833526574469513,1.0419098231737296,,0.0008072817918398056,0.0016391170105343224,0.0014462792057755593,1.00825441455093,-0.01684107060376383,
2006-05-18,1.063333625654853,0.976765166866955,1.0349300574778884,,0.0009591903691588331,0.0018737619919815332,0.0022259966560434982,1.0015001068183023,-0.006699011316142922,
2006-05-19,1.0677325209844337,0.98080593791657,1.0392114503412793,,0.00025773348297770943,0.0007424667089556483,0.0014643636253978834,1.0056432036189367,0.004136891022205491,
2006-05-22,1.063552634311059,0.9769663455200731,1.0351432160159868,,0.00039013185589791195,6.911720275489495e-05,0.0018404726916294008,1.0017063799834618,-0.0039147320056533985,
2006-05-23,1.0681790764454906,0.9727165527791962,1.0306403545352765,,-0.0019438139539645553,7.539544128764251e-05,0.0006550582178131686,0.9973489683677345,-0.004349988881771183,
2006-05-24,1.0698707045193332,0.9742570010662459,1.0322725341914898,,0.002888254763391211,0.001384432268327971,0.0006163470430816721,0.9989284259245358,0.0015836558786301858,
2006-05-25,1.0577061740420641,0.9631796073848407,1.044009569937937,,-0.0011373283196532752,-0.0004269431138229628,0.0031378250508420085,1.0102863360256715,0.011370093999100828,
2006-05-26,1.0637555517563606,0.9576708589301427,1.0499806121620354,,0.00020634628172219022,-0.0005803285522927954,0.0007327841224138974,1.016064503721201,0.005719336676629716,
2006-05-30,1.0468954396439571,0.9728495698865128,1.033338827489163,,0.0013678181221495468,-0.0010539769490626226,0.0002779884597454074,0.9999602761870761,-0.015849611392923735,
2006-05-31,1.0384031025267444,0.9649578872991653,1.0417211943875497,,-0.0006011033311743606,-0.0003712788480042255,0.00224247421352616,1.0080718787861762,0.00811192483568468,
2006-06-01,1.0256324706599977,0.9768252651176883,1.0545326332680192,,-0.00034150137313726595,0.0019064692561025077,0.0007398206251228316,1.0204694870250888,0.012298337548946048,
2006-06-02,1.02763474768632,0.9749182712938504,1.0524739362927364,,0.00038346349093513636,-0.0033892404915267654,-0.000789290856358248,1.0224616846869063,0.0019522363844757251,
2006-06-05,1.0093431553714476,0.9575650165513682,1.033740213821752,,0.0010640862947053145,0.002875328143649567,0.0009198016690662332,1.0042621713520583,-0.017799702040102394,
2006-06-06,1.0081943925040455,0.9586548492096504,1.0325636839509553,,0.00011162148462763954,-0.001971390290795797,0.0017661179512981637,1.003119191300679,-0.0011381291499216184,
2006-06-07,1.0143367731219983,0.9528142861110332,1.0262728344815888,,-0.001255704619874085,0.0011730527739488067,0.0008285343492879568,0.9970077311259814,-0.00609245663695579,
2006-06-08,1.0157741405844534,,1.027727115957893,,0.0018392982759831943,,0.002282636181524434,0.9984205424431989,0.0014170515163627329,
2006-06-09,1.0203203499340547,0.9485498605434959,1.0231274097469056,,-0.0014398197368442535,-0.0011574255456418886,0.0004850437728199739,0.9939520010386327,-0.004475610441298961,
2006-06-12,1.008212971978641,0.9372941292705703,1.0109867225135776,,9.004618271881885e-05,0.0003438677498336755,0.00020956164069304618,0.9821575165447262,-0.011866251571083786,
2006-06-13,0.9970100619214853,0.9268792445992187,0.9997529915102255,,0.0024440804372521233,0.0012741569434863865,0.0018697464691400136,0.9712441255989458,-0.01111165038391615,
2006-06-14,1.0021838490412762,0.9316891016713397,1.0049410125222493,,0.001122881297158137,0.0011953938492552836,0.0009648366981240764,0.976284205472876,0.005189302813874974,
2006-06-15,1.0234653003860905,0.9514735916176507,1.0262810124462751,,0.0026399714273207314,0.002916473360079013,0.0006823033542432096,0.9970156758885662,0.021235077141956493,
2006-06-16,1.0197011265851923,0.947974194066544,1.0300555420741504,,0.0014140173713664567,0.00019418981445610758,-0.002738897394508652,0.9933487804062779,-0.003677871442713476,
2006-06-19,1.0104047202823476,0.9566166806176443,1.020664736686217,,0.0011772454143447885,-0.00033091754551880376,0.000867052212711868,0.9842926230457218,-0.009116795167204206,
2006-06-20,1.0103965647547848,0.9566089592426851,1.020656498344466,,0.0030281515662868323,0.0019309583500045015,0.002949626696944664,0.984284678283137,-8.071545390841983e-06,
2006-06-21,1.000554334851144,0.9659272463718915,1.0305986698242244,,-9.10843732633187e-05,0.001094300091327072,0.0005402775703556949,0.9938725534127845,0.009740957409162698,
2006-06-22,0.9952807088809135,0.9710183632002225,1.0360306505980408,,0.0025264485530272565,-0.00010459143027964461,-0.0010110310942008783,0.9886341451362796,-0.005270704235182944,
2006-06-23,0.9944017874756617,0.970160867604564,1.0351157433691731,,0.0007581972095399396,0.0010351626755426301,0.0014671187374374485,0.9877610932380868,-0.0008830889591340263,
2006-06-26,0.9992439996876602,0.9748850393225608,1.0401562110719695,,0.0033286010527733894,0.0013432516192962351,0.0006341734752914591,0.9925709687717544,0.004869472554238641,
2006-06-27,1.008321148041399,0.9837409104937036,1.0307074155406335,,-0.0011269971158625975,-0.00022299540597864602,0.00012198175381158888,0.9835544383367739,-0.00908401587257579,
2006-06-28,1.013854260784527,0.9783426805960546,1.036363371826428,,0.0039800153668387616,-0.001461726180552409,0.000446693571624653,0.9889516449776266,0.005487450852216691,
2006-06-29,1.035718032082135,0.9994406445210562,1.0587125521960974,,0.0022656461083351053,0.0012299392676733063,0.001652769445276983,1.0102783912630866,0.021565004106891994,
2006-06-30,1.0335454514798583,1.0015371276276104,1.0609333674016261,,0.0014039261949050697,-0.0008978746769201134,-0.003681842708780198,1.0081591742872604,-0.002097656442177853,
2006-07-03,1.0416741787385397,0.9936601425000854,1.0692774977646344,,0.0015912944741206143,-0.0004409732841166767,0.00020091345551389943,1.0160882411216068,0.0078648957789349,
2006-07-05,1.034123236939715,0.9864572473367281,1.077028531933679,,0.0010426687854370124,0.0013053064836144462,-0.00016882697252511834,1.0087227679940396,-0.007248851851131444,
2006-07-06,1.0315439120606438,0.9839968116465628,1.0797148718094824,,-0.00018302018801916485,-0.000737753155882313,0.00021994940833934096,1.0112387386623636,0.0024942142163870695,
2006-07-07,1.024581042566162,0.9773548826870921,1.0724268507608752,,0.002513262428745563,0.004149170633107931,0.0017720578225615766,1.0044129280664724,-0.006749949675504019,
2006-07-10,1.026086957918498,0.9787913856686744,1.0740030892346744,,0.00135936692302218,0.0005776100337809269,0.0005184815835227365,1.0058892005970197,0.0014697864685884188,
2006-07-11,1.0302080879547062,0.9827225598713403,1.078316667490268,,0.00019839451685532217,0.003229018126556383,0.0002638412237574569,1.0099292092587486,0.004016355538295047,
2006-07-12,1.0190107272040168,0.9720413206640588,1.0665964132323724,,0.0008540733210158821,0.0009729117965829417,8.23198934671171e-05,0.9989522602122898,-0.01086902819111013,
2006-07-13,1.0057974738601925,0.9594371076879689,1.0527661283811787,,0.0018237596970038647,0.004815431304462691,0.0013135080535873912,0.9859990999165315,-0.012966746071534585,
2006-07-14,1.0008748098273021,0.9547413447092558,1.0476135861548224,,0.003356922743237579,0.006800187219693454,0.0009398904201470912,0.9811733348576942,-0.004894289517349271,
2006-07-17,0.9994903599844511,0.9534207085101349,1.0461644853777023,,0.0003999777429066822,0.0015089763800203017,0.002421871531847617,0.9798161368785706,-0.001383239771105771,
2006-07-18,1.0014091987693563,0.9552511019857154,1.0481729299513594,,0.0032366364526343863,0.003905521389694055,0.003763978467824124,0.9816972047515493,0.001919817200573215,
2006-07-19,1.0199904567365827,0.9729758913837824,1.0676218941007045,,0.00435735900262704,0.002032739084717774,0.0009351542130886438,0.9999127044989157,0.018555110128867458,
2006-07-20,1.0286374371192843,0.9647274774990533,1.07667267052068,,-0.0023305511217171053,0.0012927871473493795,-0.003165717528602477,0.9914359334829598,-0.008477511064532206,
2006-07-21,1.0213578747438041,0.957900199398558,1.08429217335054,,0.0038098806511295494,0.002512319219219083,-0.001655770450202025,0.9844196423597301,-0.007076898149718125,
2006-07-24,1.0383380920533274,0.9738254239930255,1.0662656645373332,,0.0031167767573709614,0.001521664345537107,-0.00015276328020198937,1.0007857563971083,0.016625139659086186,
2006-07-25,1.0317749559458511,0.9799807878879858,1.0595260035958296,,-0.0021777348723063953,0.0019831938071029212,-0.0015335358975855182,1.007111531386899,0.0063208083741757015,
2006-07-26,1.031384665433672,0.9796100896059368,1.0599267915236887,,0.0012749014505123394,0.0002735421674608708,-0.0010260127641473354,1.006730570332222,-0.00037827096880949096,
2006-07-27,1.0356130442557252,0.9836262076417984,1.0642721848075039,,-0.0010071090885096323,-0.0016557238721409693,-0.0015600407080670411,1.0026032661694086,-0.004099710771126586,
2006-07-28,1.048197561337652,0.9716734219165131,1.0772049607741827,,0.0005132564742680846,-0.001077536645728211,0.0018359194956777958,1.0147866564805768,0.012151756055729379,
2006-07-31,1.0497470577748078,0.9702370471710717,1.075612584193306,,-0.0026589435258408517,0.000892539768666766,0.0008168766633792011,1.013286549662275,-0.0014782484660414985,
2006-08-01,1.0544668247439861,0.9745993292404477,1.0804486451366626,,-0.0028496262696285713,-0.0008355898420728245,-0.0009732888193273292,1.0087307127566243,-0.004496099259552078,
2006-08-02,1.0598514903078533,0.9795761491114789,1.0859659876233803,,0.0007258315525162708,0.0002682062136474727,0.0007424086704224147,1.0138818255320448,0.005106529136347682,
2006-08-03,1.0574785954221022,0.9773829821860306,1.0835346251526037,,-0.002174900791451427,-1.9198401310891204e-05,-0.0005388114816416284,1.0161517992222853,0.0022388937577111356,
2006-08-04,1.0582302662817185,0.9780777199420235,1.0827644332956354,,-0.0014982352545399287,-0.0018352538262438197,0.0014266266135985635,1.015429504038507,-0.0007108142546528029,
2006-08-07,1.055260804574717,0.9753331713986859,1.0797261271492125,,0.0026845111353953595,0.0003278660044191534,0.00011144863028611247,1.0125801440036664,-0.0028060638611625555,
2006-08-08,1.0517122730969086,0.9720534130251589,1.0760953259927675,,0.0006957934737309378,9.15687298621297e-05,0.00014664350123995672,1.0091751350246314,-0.003362705657620202,
2006-08-09,1.0471380762778877,0.9762811507282524,1.0714150803181353,,0.003839317899404912,-0.0006570090368538135,0.0003747821265076503,1.004785944358565,-0.004349285385394919,
2006-08-10,1.0519852991928564,0.9808003755300886,1.0763746819661064,,0.0010271017981627723,0.0029541486894147577,0.0008412181647916778,1.0094371184152333,0.0046290198253495785,
2006-08-11,1.0477915618152305,0.9768904167141184,1.0720837163608312,,0.0005812171543875628,0.0006951992937915178,0.0007133310446516071,1.005412999278674,-0.003986498082096501,
