,arima_base_case,arima-garch_base_case,arima-egarch_ged_1000,arima_base_case_forecast,arima-garch_base_case_forecast,buy_n_hold,buy_n_hold_forecast,arima-egarch_ged_1000_forecast
2006-04-19,1.0830230851967084,1.0917359218482845,1.07094529446324,0.0019488630894685382,-0.0009591259880808124,1.039693002747241,0.002027128354043395,-0.0007250247495935113
2006-04-20,1.0817581895330945,1.0904608501972435,1.072196084107016,-0.0010598445187601927,-0.00017149799016589334,1.0409072918871867,0.0011679304724923067,0.0006946430624096921
2006-04-21,1.0816097728588538,1.0903112395223793,1.0723431888652482,0.0023166597379579257,0.001024309330660107,1.0407644799353573,-0.0001371994921570696,-0.0001500178670569052
2006-04-24,1.0789949610451786,1.092947087294123,1.0749355985391622,0.0012559611605487044,-9.796616228774022e-05,1.0382484123796845,-0.0024175186645771785,-0.0011099626702066982
2006-04-25,1.0842492536584105,1.087624853164447,1.0697010734681336,-0.0011205398042191772,0.0004863499026602837,1.0331925398679331,-0.004869617378140845,7.119945372692041e-05
2006-04-26,1.0873061178851,1.0906912343443085,1.072716921469599,0.0018060483345436684,0.0011221155393308431,1.0361054580034523,0.0028193371739710926,0.002178068222056486
2006-04-27,1.0837162723753135,1.0870902125476223,1.0691752435920756,-0.0033562347978441545,-0.00012932361889864884,1.0395262596203085,0.00330159598179125,-0.00045305241636324674
2006-04-28,1.0844527071695744,1.0878289400886103,1.0684486900922212,0.00018431110704795128,0.00021286775566629993,1.0402326652789173,0.0006795457566091123,-0.0002257202085897674
2006-05-01,1.0889374748694751,1.0833302099353517,1.0640301072046066,-0.0006026710549445674,0.00059275766450971,1.035930770113935,-0.004135512475787029,0.0017225547686757926
2006-05-02,1.0822462650005469,1.0899869647622495,1.0705682684108022,-0.0007663412763111922,0.00048769160343086935,1.0422962689166497,0.0061447144793416175,0.00016263523765508436
2006-05-03,1.0780515081361677,1.0942117243667726,1.0664187751411716,0.001038630446859642,-0.000346507267555138,1.0382563571422694,-0.003875972595181021,0.0001740441679705013
2006-05-04,1.0746478769638401,1.097666376677978,1.0697856793738842,-0.0020222124908044325,0.001053344596833312,1.041534346807296,0.0031572064475955397,0.0011742577932084414
2006-05-05,1.0857117011683663,1.0863655700722872,1.0807994457868901,0.001095132020949401,-0.0006237609286413641,1.0522572572257378,0.010295301783673105,0.0006511603332730894
2006-05-08,1.0848108923071433,1.0872669214448436,1.0816961789775907,0.0003776954489966652,-0.0005902841891876373,1.051384205327545,-0.0008296943472687612,-0.00047094491656442445
2006-05-09,1.084417819347169,1.0868729585614274,1.082088123344926,-0.0007584378826501647,-3.8386962045890496e-05,1.051765166382222,0.0003623423794523184,0.0015084818249525228
2006-05-10,1.0825437840460503,1.0849946804145398,1.0802181141050462,0.0034583883804463144,0.0014038309250583724,1.0499475597225734,-0.0017281487519698047,0.001537485888667624
2006-05-11,1.0963982593078918,1.0711088384000487,1.0940428252713013,-0.0005612199053370882,0.0006046299981781139,1.036510253345884,-0.012798073820219913,-0.0002057801720706529
2006-05-12,1.0840734731084296,1.059068334579869,1.0817445168782944,0.002389709318283248,0.001492064504285614,1.0248586776911557,-0.011241158123729833,0.0006861661672203107
2006-05-15,1.086810446975191,1.0617421776604012,1.0790134229564785,0.0024816856259824156,0.0018301924595620946,1.0274461512227433,0.002524712516867922,-0.0005067311080346034
2006-05-16,1.088842219120347,1.059757270183746,1.081030618708612,-0.0015188027329656685,0.00045783267962378024,1.0255253595368403,-0.0018694816109019463,-0.0009475168408808934
2006-05-17,1.0705049504317825,1.0419098231737296,1.06282490573411,0.0008072817918398056,0.0014462792057755593,1.00825441455093,-0.01684107060376383,0.0006997386955487104
2006-05-18,1.063333625654853,1.0349300574778884,1.0557050296635186,0.0009591903691588331,0.0022259966560434982,1.0015001068183023,-0.006699011316142922,0.0009862461953669668
2006-05-19,1.0677325209844337,1.0392114503412793,1.0513376930042064,0.00025773348297770943,0.0014643636253978834,1.0056432036189367,0.004136891022205491,-0.00023400560482088502
2006-05-22,1.063552634311059,1.0351432160159868,1.0554533983197598,0.00039013185589791195,0.0018404726916294008,1.0017063799834618,-0.0039147320056533985,-0.0012397882724580283
2006-05-23,1.0681790764454906,1.0306403545352765,1.0508621877718411,-0.0019438139539645553,0.0006550582178131686,0.9973489683677345,-0.004349988881771183,0.001431436230950666
2006-05-24,1.0698707045193332,1.0322725341914898,1.0525263918531362,0.002888254763391211,0.0006163470430816721,0.9989284259245358,0.0015836558786301858,0.0007768117098889546
2006-05-25,1.0577061740420641,1.044009569937937,1.0405590678412315,-0.0011373283196532752,0.0031378250508420085,1.0102863360256715,0.011370093999100828,-0.002183301898973816
2006-05-26,1.0637555517563606,1.0499806121620354,1.0465103754821354,0.00020634628172219022,0.0007327841224138974,1.016064503721201,0.005719336676629716,0.00041295348895906223
2006-05-30,1.0468954396439571,1.033338827489163,1.029923592712081,0.0013678181221495468,0.0002779884597454074,0.9999602761870761,-0.015849611392923735,0.00013437418033828558
2006-05-31,1.0384031025267444,1.0417211943875497,1.0382782554826595,-0.0006011033311743606,0.00224247421352616,1.0080718787861762,0.00811192483568468,0.001322120096239014
2006-06-01,1.0256324706599977,1.0545326332680192,1.051047351938316,-0.00034150137313726595,0.0007398206251228316,1.0204694870250888,0.012298337548946048,0.0010501379526234183
2006-06-02,1.02763474768632,1.0524739362927364,1.0489954590560553,0.00038346349093513636,-0.000789290856358248,1.0224616846869063,0.0019522363844757251,-0.0011953532629328913
2006-06-05,1.0093431553714476,1.033740213821752,1.0303236524434372,0.0010640862947053145,0.0009198016690662332,1.0042621713520583,-0.017799702040102394,0.0008491004112675836
2006-06-06,1.0081943925040455,1.0325636839509553,1.0291510110607376,0.00011162148462763954,0.0017661179512981637,1.003119191300679,-0.0011381291499216184,0.0017721888976448487
2006-06-07,1.0143367731219983,1.0262728344815888,1.0354210689685044,-0.001255704619874085,0.0008285343492879568,0.9970077311259814,-0.00609245663695579,-0.001262819237519558
2006-06-08,1.0157741405844534,1.027727115957893,1.03688831396436,0.0018392982759831943,0.002282636181524434,0.9984205424431989,0.0014170515163627329,0.0026618439382855835
2006-06-09,1.0203203499340547,1.0231274097469056,1.0322476057999204,-0.0014398197368442535,0.0004850437728199739,0.9939520010386327,-0.004475610441298961,0.00010662112429136571
2006-06-12,1.008212971978641,1.0109867225135776,1.0444965155739914,9.004618271881885e-05,0.00020956164069304618,0.9821575165447262,-0.011866251571083786,-0.0006856705307754877
2006-06-13,0.9970100619214853,0.9997529915102255,1.0328904354657145,0.0024440804372521233,0.0018697464691400136,0.9712441255989458,-0.01111165038391615,0.000729789145315442
2006-06-14,1.0021838490412762,1.0049410125222493,1.0275304542225276,0.001122881297158137,0.0009648366981240764,0.976284205472876,0.005189302813874974,-0.0009618144893860129
2006-06-15,1.0234653003860905,1.0262810124462751,1.0057107657614026,0.0026399714273207314,0.0006823033542432096,0.9970156758885662,0.021235077141956493,-0.0004979205465110636
2006-06-16,1.0197011265851923,1.0300555420741504,1.009409640666426,0.0014140173713664567,-0.002738897394508652,0.9933487804062779,-0.003677871442713476,-0.0004413870389560603
2006-06-19,1.0104047202823476,1.020664736686217,1.0002070597326689,0.0011772454143447885,0.000867052212711868,0.9842926230457218,-0.009116795167204206,0.0009243738273454934
2006-06-20,1.0103965647547848,1.020656498344466,1.000198986515986,0.0030281515662868323,0.002949626696944664,0.984284678283137,-8.071545390841983e-06,0.0005690320878573264
2006-06-21,1.000554334851144,1.0305986698242244,1.0099418822443258,-9.10843732633187e-05,0.0005402775703556949,0.9938725534127845,0.009740957409162698,0.0003100075808817027
2006-06-22,0.9952807088809135,1.0360306505980408,1.0152649872003596,0.0025264485530272565,-0.0010110310942008783,0.9886341451362796,-0.005270704235182944,-0.0012154795838004474
2006-06-23,0.9944017874756617,1.0351157433691731,1.0143684178995676,0.0007581972095399396,0.0014671187374374485,0.9877610932380868,-0.0008830889591340263,0.00022614325087095933
2006-06-26,0.9992439996876602,1.0401562110719695,1.019307857070416,0.0033286010527733894,0.0006341734752914591,0.9925709687717544,0.004869472554238641,0.001273312757439669
2006-06-27,1.008321148041399,1.0307074155406335,1.0285672658230849,-0.0011269971158625975,0.00012198175381158888,0.9835544383367739,-0.00908401587257579,-0.0007548531742306744
2006-06-28,1.013854260784527,1.036363371826428,1.034211478142488,0.0039800153668387616,0.000446693571624653,0.9889516449776266,0.005487450852216691,0.0012485480238200418
2006-06-29,1.035718032082135,1.0587125521960974,1.0565142529160256,0.0022656461083351053,0.001652769445276983,1.0102783912630866,0.021565004106891994,0.0007018496737956892
2006-06-30,1.0335454514798583,1.0609333674016261,1.0587304568449079,0.0014039261949050697,-0.003681842708780198,1.0081591742872604,-0.002097656442177853,-0.002207153800466773
2006-07-03,1.0416741787385397,1.0692774977646344,1.0670572615459772,0.0015912944741206143,0.00020091345551389943,1.0160882411216068,0.0078648957789349,0.0026428942911221015
2006-07-05,1.034123236939715,1.077028531933679,1.0747922015515983,0.0010426687854370124,-0.00016882697252511834,1.0087227679940396,-0.007248851851131444,-0.0015028801076749784
2006-07-06,1.0315439120606438,1.0797148718094824,1.0774729635403701,-0.00018302018801916485,0.00021994940833934096,1.0112387386623636,0.0024942142163870695,0.0013497550186420812
2006-07-07,1.024581042566162,1.0724268507608752,1.0702000752597565,0.002513262428745563,0.0017720578225615766,1.0044129280664724,-0.006749949675504019,3.683193317360775e-06
2006-07-10,1.026086957918498,1.0740030892346744,1.0686271096704574,0.00135936692302218,0.0005184815835227365,1.0058892005970197,0.0014697864685884188,-0.000525837775136281
2006-07-11,1.0302080879547062,1.078316667490268,1.0729190960807546,0.00019839451685532217,0.0002638412237574569,1.0099292092587486,0.004016355538295047,0.00010436810770964811
2006-07-12,1.0190107272040168,1.0665964132323724,1.0845806839828367,0.0008540733210158821,8.23198934671171e-05,0.9989522602122898,-0.01086902819111013,-8.738284372252918e-05
2006-07-13,1.0057974738601925,1.0527661283811787,1.07051720165954,0.0018237596970038647,0.0013135080535873912,0.9859990999165315,-0.012966746071534585,0.0009443209289375264
2006-07-14,1.0008748098273021,1.0476135861548224,1.0652777805413156,0.003356922743237579,0.0009398904201470912,0.9811733348576942,-0.004894289517349271,0.0019387619095717146
2006-07-17,0.9994903599844511,1.0461644853777023,1.0638042459479955,0.0003999777429066822,0.002421871531847617,0.9798161368785706,-0.001383239771105771,0.0008592048917575954
2006-07-18,1.0014091987693563,1.0481729299513594,1.0658465556374093,0.0032366364526343863,0.003763978467824124,0.9816972047515493,0.001919817200573215,0.0016742555387702614
2006-07-19,1.0199904567365827,1.0676218941007045,1.0856234558577353,0.00435735900262704,0.0009351542130886438,0.9999127044989157,0.018555110128867458,0.00024444155266920703
2006-07-20,1.0286374371192843,1.07667267052068,1.0948268407166848,-0.0023305511217171053,-0.003165717528602477,0.9914359334829598,-0.008477511064532206,-0.002671757834815106
2006-07-21,1.0213578747438041,1.08429217335054,1.1025748187600146,0.0038098806511295494,-0.001655770450202025,0.9844196423597301,-0.007076898149718125,-0.00041409284828700197
2006-07-24,1.0383380920533274,1.0662656645373332,1.1209052791064915,0.0031167767573709614,-0.00015276328020198937,1.0007857563971083,0.016625139659086186,0.0010116407591826313
2006-07-25,1.0317749559458511,1.0595260035958296,1.1138202516316575,-0.0021777348723063953,-0.0015335358975855182,1.007111531386899,0.0063208083741757015,-0.0006942370498385642
2006-07-26,1.031384665433672,1.0599267915236887,1.114241577497322,0.0012749014505123394,-0.0010260127641473354,1.006730570332222,-0.00037827096880949096,-0.0012105126553947744
2006-07-27,1.0356130442557252,1.0642721848075039,1.109673509300419,-0.0010071090885096323,-0.0015600407080670411,1.0026032661694086,-0.004099710771126586,0.0018136440182471396
2006-07-28,1.048197561337652,1.0772049607741827,1.0961890275138952,0.0005132564742680846,0.0018359194956777958,1.0147866564805768,0.012151756055729379,-0.0002259046693668797
2006-07-31,1.0497470577748078,1.075612584193306,1.0978094672623093,-0.0026589435258408517,0.0008168766633792011,1.013286549662275,-0.0014782484660414985,-0.000790207472975691
2006-08-01,1.0544668247439861,1.0804486451366626,1.1027453275951968,-0.0028496262696285713,-0.0009732888193273292,1.0087307127566243,-0.004496099259552078,-0.003173774597292122
2006-08-02,1.0598514903078533,1.0859659876233803,1.108376528740533,0.0007258315525162708,0.0007424086704224147,1.0138818255320448,0.005106529136347682,0.0006709021639586354
2006-08-03,1.0574785954221022,1.0835346251526037,1.1058949914491423,-0.002174900791451427,-0.0005388114816416284,1.0161517992222853,0.0022388937577111356,-0.0012808989718026554
2006-08-04,1.0582302662817185,1.0827644332956354,1.1066810773732134,-0.0014982352545399287,0.0014266266135985635,1.015429504038507,-0.0007108142546528029,-0.0020119024510864532
2006-08-07,1.055260804574717,1.0797261271492125,1.103575659596164,0.0026845111353953595,0.00011144863028611247,1.0125801440036664,-0.0028060638611625555,0.0007646216475680683
2006-08-08,1.0517122730969086,1.0760953259927675,1.1072866597103002,0.0006957934737309378,0.00014664350123995672,1.0091751350246314,-0.003362705657620202,-0.0004400505577924344
2006-08-09,1.0471380762778877,1.0714150803181353,1.1024707540237795,0.003839317899404912,0.0003747821265076503,1.004785944358565,-0.004349285385394919,0.00018161533247920174
2006-08-10,1.0519852991928564,1.0763746819661064,1.1075741130010237,0.0010271017981627723,0.0008412181647916778,1.0094371184152333,0.0046290198253495785,0.0006829025327864274
2006-08-11,1.0477915618152305,1.0720837163608312,1.1031587709237654,0.0005812171543875628,0.0007133310446516071,1.005412999278674,-0.003986498082096501,0.0003737636606059025
2006-08-14,1.0490074568771404,1.0733278009136968,1.1044389160890358,0.00022683392500392628,0.000993306133835668,1.006579716730459,0.0011604360124866098,0.000586337646957736
2006-08-15,1.0633751522628316,1.0586270027530904,1.089312005584787,0.00043958027491958717,-0.0010238724297276295,1.0203663019988347,0.013696466399260254,-6.32426806628621e-05
2006-08-16,1.0552275850534274,1.0667381896999235,1.0809657105273682,-0.002673759242575206,0.0004233093523247919,1.028184335931691,0.007661987579892671,-0.0033069258612790113
2006-08-17,1.0535577617727445,1.0684262277011896,1.0792551584771515,-0.0013352579903499026,7.061430488149948e-05,1.0298113651766525,0.0015824295197877092,-8.287894610802188e-05
